,0,1,2,3,4,5,6,7,Y
43901,-0.405359457,-0.720637302,3.244701886,-1.037903307,-2.869213813,-0.773909739,-0.696833963,-0.438362482,0
43903,-1.493754809,-1.320265175,-0.129936734,-0.534240119,0.444096719,-1.710725061,0.642319702,-1.270916,0
43905,-0.025532343,1.742831141,1.286475937,0.562888513,-0.231929805,0.686765074,-0.533889606,-0.219861354,0
43906,0.853345114,0.462879229,1.635574981,0.1036433,1.662283865,0.657253535,-0.145997298,-0.015559453,0
43907,-0.613704138,0.447232427,-1.314413004,0.804511542,0.840666795,0.824623934,1.894179568,0.057875885,0
43909,-2.262770629,-2.144846959,0.30069787,-1.443873034,-0.064796651,0.113053373,-0.8879227,-0.10480985,0
43910,4.531427896,0.134124766,-2.06811918,0.416750159,-1.289028369,0.186210427,-0.619489115,-0.650316483,0
43912,-1.934340933,-0.94330029,1.761321712,-0.566598494,-0.909295491,0.845683941,1.696234903,1.337113564,0
43914,-1.412554541,-1.516318488,1.446827322,0.36049657,-0.084821285,0.809370981,0.712352406,-1.150383248,0
43916,0.19000774,1.697462964,0.738201947,0.327886515,0.775711093,-2.76072916,-0.480979742,-1.017995634,0
43921,-1.426663476,-1.611002324,0.618954134,-2.052016358,-0.849528517,1.389632451,1.479748322,1.902989483,0
43922,-0.931230425,-1.579460144,-0.07474257,-0.709099047,0.142001261,-1.206218478,-0.951750167,0.261807965,0
43923,0.541854693,-0.228363022,-1.983234801,-0.598705598,1.066132132,0.496039453,0.444620163,-1.840944262,0
43924,-1.439180785,-1.232508921,0.850086213,0.757607378,-0.397479101,1.235676908,-1.095862791,1.726091666,0
43926,-1.368509254,1.854459109,1.741650836,0.289249212,0.266809098,0.376108196,1.086207339,0.508872645,0
43927,1.798927975,0.260745595,-0.759763559,-0.339538481,0.383959382,0.612607409,-0.611072272,-0.68755751,0
43928,0.219224208,0.447950855,-0.896229326,-0.097153628,0.557346464,-0.03725131,0.696220559,0.895815895,0
43936,-3.891082138,-1.840209703,0.023334145,0.012261939,0.112338349,0.491431769,0.190962942,-0.813053952,0
43939,-2.030034572,-1.92568881,-1.725192064,1.647867475,-1.026469412,-1.133753265,-0.408651774,0.676803479,0
43943,-0.14834971,-2.724553182,-3.924148694,0.16258098,1.2174018,3.152320089,-0.019252288,0.544491664,0
43944,-2.264374507,4.316913048,3.038117457,0.904861915,-2.110033703,2.635837928,0.691916059,2.668947664,0
43946,1.01472727,-0.569489011,3.233938589,0.083952819,0.67147151,0.967792101,1.614030289,1.004952156,0
43948,0.445526872,-0.420719868,-2.147667221,-0.056026909,1.416415746,0.76932854,1.238783711,1.039967539,0
43949,2.478075465,-0.971784988,-2.251171135,-1.322580733,1.112432702,-0.348445819,-0.411776696,1.21355971,0
43954,-2.410466769,-1.739076554,-0.247340782,0.421902093,-1.312118518,1.475507707,1.02000905,-2.58750237,0
43955,2.445190075,0.038783356,-1.089906028,0.421649031,0.069353887,-0.276440344,0.33171318,1.201869516,0
43956,0.337703131,0.028112678,2.367348932,0.812158905,-1.757530123,-0.331568872,0.693271961,-0.084753323,0
43957,-0.961489949,-0.591462459,2.116376342,0.190541637,-1.16991068,1.250338198,0.03327157,-1.522866019,0
43960,2.767510162,-0.006101908,2.418037995,0.276609903,-2.315858826,0.716366356,1.297738172,0.104964834,0
43961,-0.475583546,-1.531540248,1.631456595,0.551868606,-0.055196269,-1.084861423,1.237363356,-1.732982202,0
43962,3.091004885,-0.549401815,2.189638456,-1.360813901,-2.915428582,0.459524434,0.457975718,-0.706778589,0
43963,3.96645832,-0.226888226,-3.006086151,0.297567025,-1.011918898,0.246281426,-0.760501886,1.579426522,0
43964,-1.706515475,1.880995755,1.356004612,0.591034199,0.480392325,1.268393643,-0.348288742,0.194639871,0
43971,-2.462633009,-0.107941347,-1.605711885,1.579791895,1.842319187,1.645015956,-0.058867812,-1.874927759,0
43972,-1.093441991,-0.44873686,0.740229977,-0.229641044,-0.307749466,0.996742345,0.2550453,0.013097399,0
43973,0.026531575,-0.207795594,0.17565869,-0.097965924,-0.54764853,1.063282645,0.163875112,-0.342868827,0
43974,-0.511006776,-1.535202655,-1.39150766,-0.5482686,0.062366051,0.535852279,-0.07408736,-1.124717865,0
43976,-0.912337784,1.103544818,-1.191816496,0.208108353,2.505180285,0.621922159,1.6524464,1.582810503,0
43977,-0.552561572,-0.965223207,-0.58259438,1.649541657,-0.592126901,-1.184717034,1.611749723,-0.905778109,0
43980,1.573001195,1.020081517,1.242960036,1.454707097,1.303662983,2.178104869,-0.774083826,1.584991996,0
43983,-2.340683538,-2.333218709,-1.075897548,-1.588179914,-2.538469786,-1.186446319,0.554138895,0.233623938,0
43986,3.292720435,0.361676631,0.172329679,-0.186927244,-0.627307265,-0.223571603,0.184654847,0.741133533,0
43989,0.435685431,-0.067951651,0.840321654,0.603180271,-0.5001111,0.076394876,1.943508382,-1.1577746,0
43992,2.064782111,-1.092128601,1.577061954,-0.503199914,-2.600422666,1.698651418,-2.337402044,-0.289346009,0
43993,1.711518039,-1.578529605,-0.43159568,1.526209055,3.185297972,-0.92496214,2.018130065,1.112902936,0
43994,-0.657301051,-2.173302879,-1.790226254,0.254727714,4.610650419,-0.60644399,1.120039109,-0.51654282,0
43997,1.493806991,0.346215366,3.027372728,0.793778475,2.166805625,2.900505447,-1.002602571,-0.518061216,0
43998,-1.990491109,-0.912847271,1.04018172,-1.128541246,0.022434638,3.077133822,0.005803643,-1.318744378,0
43999,2.67461196,-1.56682051,-3.685521593,0.063010631,1.172975116,-0.626685126,0.362982788,-0.526927729,0
44002,-0.444753722,-0.81924833,-2.833967672,-0.463298166,1.744660157,0.363079911,-0.950703121,-1.289318245,0
44005,-1.249018069,-0.098140751,-1.27171727,1.671696957,0.255089641,-0.09053668,0.821397306,1.178363596,0
44006,0.595376055,1.114661781,2.810474909,2.303729528,-1.542731987,-1.084166593,1.874790224,-0.786438751,0
44007,-0.067859095,-0.20320507,0.147080896,0.357098989,0.135476431,-0.128650249,-0.561463235,-1.318018385,0
44008,-1.614516502,0.749329768,-1.411813228,1.434223869,1.521140067,-0.169291544,-1.423996341,-2.14597642,0
44009,1.019565488,-0.32255091,-0.117165117,0.346527971,1.871534838,0.078154611,-0.245517873,-0.063403976,0
44010,2.211968793,-1.937524544,-2.373039082,-0.55747914,2.656533558,-0.808121818,-0.60582688,-1.495938906,0
44011,-2.183289758,-2.075996102,0.592429988,0.807684379,-1.17327364,0.204210418,0.908242015,-0.500807031,0
44012,0.73884139,-0.077779722,1.132575952,0.319870032,0.256086948,0.562252455,-0.760368293,-0.300672749,0
44013,-2.2851511,0.885030949,0.077964258,2.170572629,0.933565135,-1.061520798,-0.175434022,-1.901256251,0
44014,1.714579585,0.569631982,0.394478252,-1.224167225,0.408088456,0.287398202,-2.222225631,0.517186205,0
44016,0.077425351,0.076390502,1.791476684,0.179491917,-1.150362656,1.178554089,0.386361265,0.42072784,0
44018,2.600366611,-0.670003433,0.409051663,0.517053737,-1.409279967,2.41451758,-0.545920417,-0.396395362,0
44020,-0.008740511,0.321285153,2.023268921,-0.507406684,2.613260035,2.348164348,1.844044963,0.69477597,0
44021,-0.808307104,-0.516246464,-0.780708413,-0.489425665,0.000306478,-0.650832939,0.037457331,0.559605494,0
44027,-1.176726318,0.410101557,-1.364949088,0.085694383,1.017719455,0.294903293,-1.303636131,-1.240100381,0
44028,-3.5560752,-1.234860046,-1.772493592,-0.580285366,1.591110746,1.084513246,-0.53777053,1.239711939,0
44030,-0.770974699,0.889868156,-0.027332437,1.673180068,1.065926055,-0.86872206,-0.961664956,0.973566451,0
44034,0.015755844,0.434017581,-0.068284846,0.425697828,0.349593035,0.762924363,-2.402606547,-1.835363705,0
44036,-0.363792495,2.33460712,1.628267403,-0.596432454,-0.86579262,0.756833312,1.557145489,0.759932811,0
44039,1.752119469,-1.51980674,2.990286812,-1.059941637,-3.515316675,1.775380598,-0.363352691,0.381355276,0
44040,-0.1141164,0.486640358,0.410356436,-0.762364472,-0.099029412,0.466640094,0.661214625,1.041866252,0
44044,-1.403352799,-1.590872577,0.003280506,-0.400003973,-0.396605423,-1.359811685,-0.34917251,1.087356557,0
44045,2.489245065,2.066706971,-0.493029577,1.971471185,1.366372699,-0.372824879,-0.952925728,2.121930516,0
44046,-1.363024345,-0.804898493,-0.42550779,-1.207920769,-0.244395288,-0.874888481,-0.86790096,0.109934402,0
44047,2.4848294,0.45918714,0.790043205,0.829586429,-0.801307708,1.170808916,-0.245261839,1.094313901,0
44048,-1.506546307,-1.095227137,2.777192915,-0.472113646,-2.474325686,0.867695335,0.312192349,-0.027805767,0
44049,1.15546517,0.855219917,0.765288908,1.436396298,2.48608448,-0.205718827,0.16991911,-0.502988111,0
44052,-1.407940337,-2.059609228,-2.30084509,-0.461246155,0.501909106,1.47741517,0.058671871,0.413727974,0
44053,-0.521247975,0.210903109,-0.878588105,0.278410891,1.539090046,0.916579735,1.337319929,-0.173490322,0
44054,3.218237613,-1.467122478,-2.88504953,-0.097809883,0.986336047,-1.491524501,-0.848936712,-0.8583707,0
44055,-0.012502113,-1.241846041,2.10548986,0.19438847,-2.232120295,1.334145832,-2.610471621,0.890050915,0
44056,1.0918192,2.110186906,0.243007766,-0.986212159,-1.786985979,0.931680446,-0.594850862,-1.125785256,0
44061,-0.639384812,-1.605318558,0.702781722,-1.300765352,-0.977980809,0.548076357,-0.987801376,-0.265305972,0
44064,-1.53012958,0.652896377,-2.83666996,-0.255812483,0.760819793,-0.530254164,-1.983001264,0.524730788,0
44065,3.086732893,0.692423422,-1.094613497,0.025635806,-0.872522687,1.104002671,0.323920919,0.448110699,0
44067,0.104856804,-0.241718152,-0.979420214,2.122181023,1.675884894,0.187334893,-0.251338443,1.970387771,0
44068,1.450278901,-1.5803948,2.072824115,0.210963114,-2.883236965,1.499004477,-2.42571989,0.440537918,0
44069,0.812004329,1.280402829,1.224968869,2.364359394,-0.123920919,-0.382402325,0.351370801,-0.586669031,0
44070,-0.067052654,-0.294651898,0.468099139,-0.773197997,-0.092701124,0.377737192,2.225437883,-0.061036543,0
44072,-2.053682528,-2.298984007,2.12961532,0.819777214,0.069148252,1.408664632,0.164320322,0.806037272,0
44073,-0.867246174,-1.286615043,-1.395539471,2.75543677,0.586478439,0.813828581,0.051163756,0.568713636,0
44074,0.008446721,1.977671913,0.368464604,1.057346085,-1.095439397,0.829382389,1.383111439,0.808125058,0
44077,-3.408320132,-2.651184739,-0.208794233,0.743802867,-0.501043288,0.054380951,-0.876715533,1.067071269,0
44079,-2.336426002,-0.055061272,-0.527842443,0.787421978,0.90477854,0.030029197,0.888050393,-0.606397787,0
44081,-1.996093632,1.69586639,2.39920446,-0.093231645,1.407394198,1.259471649,-0.694107339,0.731650323,0
44084,-0.973751087,2.217671341,1.982736387,-0.288198464,-0.102484591,1.304501651,0.222651916,-0.722656886,0
44085,-0.988873085,-1.333755589,0.792911538,0.03905631,-1.100616108,-0.919052243,-1.83209865,-0.229106076,0
44092,-3.218765854,-2.900987756,0.56299685,-0.834777736,-0.610369754,-0.007508656,-2.693726057,0.440034019,0
44097,-1.945298896,2.335674826,1.570886957,0.694429402,0.031881297,1.894087239,-1.085209571,-0.86117422,0
44102,-2.088580391,-1.587287928,0.834243903,0.102995163,-0.152337766,1.133159425,2.075634686,-0.916903604,0
44106,1.769211922,-0.648998012,-1.13256258,0.009773889,1.473435968,-0.268147729,0.795019738,-0.81182589,0
44108,1.921779316,1.258703144,0.025813026,0.029656168,-0.851553409,0.959018598,1.198485967,-1.146959878,0
44109,2.123061642,-0.449536939,-2.198276463,1.17941104,0.499030626,0.322623561,-0.588118269,-0.424276919,0
44110,-0.534985472,-3.031832035,2.57420752,0.411535673,-0.178985623,0.162603163,0.240585997,0.479096947,0
44111,-1.974588611,1.009424995,-0.655681214,0.645194397,1.767535958,0.555547698,-0.459590499,1.217885925,0
44113,-3.514077887,-2.480109706,0.029656506,-1.216592956,-1.148825881,1.475054379,-2.705531014,0.836422921,0
44114,-2.420088678,-1.163090943,2.378282669,-0.135749248,-1.563655752,-0.429937381,-0.179675591,1.807044879,0
44115,1.935685142,0.019391167,-0.684609872,0.871847486,0.634596741,0.205801755,-0.132650988,-1.133022226,0
44116,0.48651394,-0.758682006,-0.65329129,-0.044624583,-0.55689633,3.106139112,-0.475689664,-0.679433586,0
44120,2.37347004,-0.899203087,-2.473481875,0.060467869,0.914479169,-0.350017687,0.127474264,-1.054749096,0
44121,-0.647222855,-0.666105191,0.678123351,1.171125206,-0.099433957,1.887458407,1.227161108,0.410074868,0
44122,2.090582317,0.683721182,-1.504530871,-0.439255157,-0.771234524,1.084164318,1.066692309,-0.137559587,0
44123,-0.481319162,0.619564181,0.306863553,0.347778979,1.563900905,2.471046553,-0.214034648,0.269257455,0
44125,2.189595007,-0.183986193,-0.527183197,-0.7801297,0.686501527,-0.746800056,2.182701397,-0.406487208,0
44126,1.655614399,0.878445742,-0.527428274,0.050378999,-0.46399718,0.667240725,0.729924172,0.20973611,0
44127,2.771371987,0.197364841,0.438386839,0.219258908,-0.806920164,2.100524722,-1.262459504,-1.85524025,0
44128,-0.632754668,-0.106457958,2.036914986,-0.776512075,-1.522457641,-0.294682246,-1.348051635,-0.69673075,0
44129,-3.256281787,2.912908113,3.0811849,-0.151921648,0.30562505,1.197598059,-2.451427138,-0.494876105,0
44133,0.552910193,-1.302766394,2.149688998,-1.322216241,-2.470333645,1.202297696,-0.112679606,-0.094357216,0
44134,2.256731499,-0.712663914,-0.634564527,-1.989672706,1.40758224,-1.139485628,0.865998705,-0.485504646,0
44135,0.529764037,0.71083228,0.398918741,-0.336935467,0.53316888,1.262775567,-0.311918806,0.36179307,0
44140,-0.136505796,-1.258711649,-0.674904807,-0.648581955,-0.462819934,0.673867972,1.557899619,-1.307628708,0
44141,1.996322009,2.01170858,1.436684736,-0.892424246,3.362480351,1.538488862,0.023801188,-0.414938015,0
44142,1.073981297,-2.9590142,-2.952149688,-0.058206253,4.299403436,-1.326676846,-0.175050202,1.713333913,0
44144,-2.929050846,-2.720399844,-0.852928089,-1.765486764,-0.543467746,-0.75642199,1.406907737,0.869683462,0
44145,-1.870475649,-0.306199906,-0.51983317,0.396656339,0.646512668,-1.02959932,-0.586743471,0.526309724,0
44146,-2.760605638,-2.575217839,1.943159823,1.949117987,-0.581779202,1.109200801,1.602974803,-1.168970691,0
44148,-4.244632399,-1.212059033,0.912780291,-0.785525191,-0.141499384,1.88094455,1.080175724,-0.23949242,0
44149,0.116785163,2.041458195,0.667857272,-0.58571477,-0.912668798,1.489063785,1.212394559,-0.869365565,0
44150,0.708329297,-0.832767554,-1.061638094,0.071811769,2.340487665,0.108496197,-0.044158662,1.105687491,0
44151,0.539213456,0.102734087,-0.825687159,1.433313747,0.710508271,0.798651806,0.244000114,0.898016538,0
44152,-2.249551845,2.044701141,2.531684365,0.317112041,1.076407981,1.3315426,-1.210675853,-1.679925698,0
44154,-2.278264346,1.05950567,0.915974155,-0.418507926,1.817517069,1.223175417,0.162439327,2.351761925,0
44155,-2.51056505,-1.119883418,0.627785772,-0.691507263,-0.728371197,1.1172285,2.342684484,0.684108986,0
44160,-2.233352933,0.238610886,1.811082311,0.331725449,-0.751040896,-0.032143119,2.136427032,2.13182733,0
44161,1.540296346,0.311792082,-1.873434684,-0.94213061,-0.435032224,-0.037340858,0.31339756,-0.640969615,0
44162,-3.4051113,-1.291157059,-1.887923979,-0.249381153,-1.329837202,0.094754444,-1.528753728,0.922928818,0
44164,2.039959455,1.815336255,0.039443836,-0.818561665,-1.865634799,0.636711382,-1.300220094,0.677818968,0
44167,0.550988461,1.123613458,1.476490942,-0.597861466,1.899760713,1.830074936,0.760086132,-1.189012356,0
44171,-1.190315511,2.267566387,1.033648379,0.233205205,-0.50658644,1.497374674,-0.872142824,0.958923941,0
44174,-1.996730951,-0.276622565,2.285910878,1.42143046,-1.163881282,-0.449712561,-0.664694225,-0.85425767,0
44177,-1.22004891,-1.368106288,-0.615240277,0.509594952,-0.468605491,1.9736055,2.002168298,-0.438978393,0
44178,0.817246783,-0.289356876,0.309483921,0.273321837,-0.306929661,0.231014792,-0.935829396,-1.137196047,0
44179,-1.061929744,-1.211458224,1.19647866,1.048175776,-0.114254068,1.012346061,-0.245831977,1.107295083,0
44180,3.560845931,-1.294141873,-2.106478207,0.775823375,1.451729412,0.33024168,0.245401197,-3.038495205,0
44181,-4.060208943,-1.49338801,-0.797473722,0.059553546,0.754612989,0.06409683,0.601788061,-0.032718181,0
44182,1.395043515,1.198048773,1.464876886,1.934153678,1.595653292,1.565266536,-1.34758135,-0.130242421,0
44183,-0.360676519,-1.471401002,1.20220786,-0.17228429,0.559035909,-0.314241836,0.030271845,-1.057056031,0
44184,1.656741529,1.611497422,0.000753219,1.433157564,1.834063136,-0.240244626,-0.467022018,-0.14269205,0
44185,0.365746489,0.264669891,-0.760033535,1.242611926,0.841074975,-0.09416053,-1.877081812,-0.947637693,0
44186,3.790388352,-2.346302445,0.508332021,-1.717604834,-2.643733028,0.948513879,0.104273853,-0.771369905,0
44187,-1.957319781,0.633698008,0.560102204,0.549198503,1.954618412,0.268127315,0.602721823,0.683168608,0
44188,-1.435500407,0.932002017,0.33526795,-0.185195944,0.979385791,-0.203774429,-1.033923714,1.388127395,0
44189,0.173444119,0.896987144,-0.256347429,0.214705267,0.349219799,0.970613113,-1.236957012,-0.102461508,0
44191,1.376997154,-0.303944038,-1.305721097,0.154969818,1.090041099,0.074967166,1.583769962,-0.510359348,0
44192,-1.037410124,-1.858473094,-0.552102952,-0.396139429,-1.381705948,-2.721203299,-0.499527506,0.688085566,0
44194,1.435493483,-0.839173266,1.826312514,0.411394622,-0.738572654,1.337248516,0.896046144,-1.02400182,0
44195,-0.536218293,0.742432843,-1.517694806,-1.174501303,2.183049333,-1.95843074,-1.516621458,-0.892147018,0
44196,-1.811514113,-0.509626015,1.205232247,0.348746116,-0.326600736,0.135445387,0.146213252,0.049421397,0
44197,-1.373652921,1.005749471,0.683992853,-2.06571395,0.345052466,0.690781701,-0.338183349,0.246200018,0
44199,3.460273884,-2.699456071,-4.043840562,-2.282933838,2.456470992,-1.020558988,1.954348292,-0.238906051,0
44200,0.367936771,1.046175051,2.144611057,-0.094131765,-1.248275095,0.813716373,0.446999087,1.24772005,0
44202,-1.121833442,2.429272852,0.509391898,0.644908675,-1.151205834,1.322200571,-2.800680252,0.759857789,0
44203,0.733173231,-0.327619429,2.532156986,0.760852876,-2.058745929,0.712174825,0.585950948,0.477058592,0
44210,0.17588502,-1.974988837,-0.798220839,-0.334410261,-0.220800171,2.020425804,-0.536528821,1.34601686,0
44211,2.076444329,0.196031495,-1.29408635,-0.405499487,-0.090560077,0.032509028,-0.192077118,0.328501012,0
44212,1.982504591,0.257480654,0.688486534,-1.291966256,-1.077124952,0.231216079,2.134233992,-0.427464937,0
44216,-1.75739194,-1.194759866,2.161238647,-0.72057814,-1.551396343,-0.899277483,-0.444823055,0.080191219,0
44218,0.514113231,1.587406638,-0.047767013,0.774573989,1.299994416,-0.286236162,0.842952164,0.950046141,0
44220,1.568323206,1.837341732,1.412279532,-0.161449672,0.336728948,-1.334521737,-0.790459145,-0.573305977,0
44224,-0.021178366,-0.234444586,-1.714305729,0.591210198,1.020276645,1.618287474,0.147422233,-1.002246458,0
44227,-1.69626813,-0.822982954,1.131827793,0.49615436,1.090290795,2.004920784,0.708093388,-1.022990985,0
44229,-0.366616064,1.984928613,-1.68587866,1.062281565,2.622567423,-0.97400992,0.193803419,-0.580492089,0
44232,-0.588972981,-1.957946415,1.656731443,2.013827697,0.102841262,1.525815187,-1.428337131,-0.373361343,0
44233,0.132373313,-0.414532466,2.375245923,-0.492440191,-1.737058518,0.134226018,-0.696175224,0.966981017,0
44234,1.597770632,1.995259062,-0.128319883,0.596133005,1.118509529,0.166274383,0.453310412,1.214457033,0
44239,-0.160334264,-2.262960378,3.194195029,-0.769117879,-1.276775187,1.475773652,-1.287966595,0.175608727,0
44242,-0.388080815,-0.00698047,-1.527271837,0.27299873,1.556124616,1.259261552,0.629974528,-0.091232264,0
44243,-1.883833021,1.90057397,1.079810366,0.269256595,0.465421061,1.734876885,-0.286354122,0.275159908,0
44244,1.192593098,0.023762059,2.352614901,0.77749344,-2.051377305,0.458642342,0.990583311,0.887746866,0
44245,-0.90955576,-3.548126838,2.890316005,-0.454533607,-1.531762716,1.684829139,0.823176354,0.36784636,0
44246,0.220097407,3.447312992,2.179821966,1.366213665,-2.337110802,2.046417077,-0.075621235,0.527716726,0
44247,2.627835035,-1.401194465,-0.285646426,1.602243223,-1.39515694,0.972696233,-0.069132583,-1.127563214,0
44248,-0.713422523,-1.784604733,1.582159442,-0.430860105,-0.326726943,1.437910497,0.352989285,0.812236306,0
44249,-3.530886466,0.605367438,1.874483662,-0.337369055,-0.239208124,-2.12324215,0.942723589,-0.749174766,0
44250,0.603930422,0.686174886,-1.425051009,0.54840419,0.058132175,0.367135206,-0.941398104,0.484552234,0
44254,0.505843451,-0.90656098,0.930193589,0.705333312,-1.658106249,1.471146402,-0.299761945,-0.85223113,0
44255,-0.424534959,-1.886715014,2.906546083,1.213765666,-0.376640101,3.055082857,0.161014165,0.104586588,0
44256,-1.046275679,-2.226511539,1.846758519,-0.381749762,-0.057355625,0.103034205,-0.708866771,-0.73342018,0
44257,0.188804984,0.923372168,0.480516447,0.482982942,0.507016246,0.015446487,0.79231849,-0.768489497,0
44259,-1.386678165,-0.763945076,-0.563235415,0.951462019,0.333095634,-0.760728509,-0.410113212,-0.265619029,0
44260,-1.083020552,0.024315263,-0.253666682,0.096755176,0.414953612,-1.123949753,-0.5120028,0.424539472,0
44261,-0.06428715,-2.801841532,-0.480424362,-1.664297805,-1.293607883,0.513192824,0.377976484,1.286315125,0
44262,2.497733729,0.372997756,-2.101638847,0.456043568,-0.861300592,0.60194431,0.212770748,0.309237099,0
44264,1.506589962,0.854403874,0.212778497,-1.428359637,1.764906463,-0.888533214,1.399925148,-0.274393957,0
44265,0.558635021,1.382549518,-0.052616373,-1.187519512,1.41126289,-0.620090093,-0.518953702,0.658433888,0
44266,-0.049146775,0.171286727,-0.802290038,-0.570746245,0.022625865,-0.037583791,1.023190361,0.115089597,0
44267,-3.05892603,1.233142079,1.230871848,2.093353753,0.87278984,0.435951174,0.96387062,-0.075114593,0
44268,1.876333044,1.355172683,-0.744323737,0.523546656,-1.490595125,0.695864712,-0.184484579,-1.376365832,0
44271,1.100740982,0.277613684,-0.817417827,0.113554218,0.293734047,-1.604868158,-0.865599488,-0.27091428,0
44273,0.091977395,0.323529246,0.311686337,-1.177850251,1.511197032,0.379884339,0.502700783,-0.458449205,0
44275,0.314723843,-0.568929545,1.936196153,-2.368509979,1.134325087,0.62363647,-0.761762529,0.596106615,0
44277,-2.240421467,-1.230098842,-1.614096499,1.227777497,0.840645242,1.870576253,-0.089045243,0.716518588,0
44278,1.250244785,2.123208695,-1.445686891,0.028842921,1.733296212,-0.492547542,-0.552963731,1.007736728,0
44279,1.702445402,-0.937690942,-1.494495562,0.921249827,1.781518899,-0.229366123,1.578232159,-0.156331488,0
44280,0.170118262,0.079930473,0.436750003,-0.093042065,0.895763312,-1.293934784,-0.185597768,-0.222512244,0
44281,-1.163969807,1.164010109,0.767223004,1.365734027,0.98357033,0.872542452,0.055988219,-1.079564954,0
44282,-0.386423255,-1.393402594,1.399378499,1.539752749,-0.845046574,1.566221122,0.240394834,0.669432551,0
44283,-1.326409724,-0.130472069,0.265498754,0.386096095,2.815642153,0.200712621,0.011298837,-0.785590471,0
44284,-1.456081114,-0.803017211,0.941189389,-0.817982042,-1.212457138,1.143765438,-0.639401587,0.762288566,0
44286,2.820629064,1.463230214,2.9743364,0.447678701,2.724527234,1.231164757,-0.517958678,0.433333588,0
44287,-2.581328861,2.16361764,1.902943121,-0.791696744,0.693145753,1.635739735,-1.786533389,0.281769146,0
44288,-0.168326457,-0.498765133,0.9228516,-0.760053382,-0.858161544,1.178952059,-0.792313642,1.414559312,0
44290,0.499164094,-0.38184034,-1.452638618,-1.657749144,1.513177114,0.275360497,-0.301515065,0.757374522,0
44291,-0.288183988,0.837559364,0.203951738,1.116151849,0.921430393,1.07252929,2.453185279,-1.458346115,0
44293,1.648715989,0.628500602,0.128531273,0.367052715,2.291079413,-1.670856898,1.249372311,-0.075907324,0
44297,-0.265047385,0.398436027,-0.79263057,0.252715737,0.889429333,0.289809455,-0.155900742,-0.303342719,0
44298,-0.085719822,-1.232395233,2.210832617,0.460230426,1.599563298,0.092935395,-2.524721772,-0.058107804,0
44299,0.651076759,-0.949614009,0.830552248,-0.011681686,-1.177057643,0.026968212,-0.505320342,-0.468258939,0
44300,-1.970347368,-0.367054517,-1.39374742,-0.209977361,-0.097935672,-0.630340955,-1.838561059,-1.326389368,0
44303,2.259515541,2.648451689,-0.103638877,0.015544569,-3.0709136,2.04090475,0.108981126,-1.462596657,0
44306,0.846825366,0.52852792,3.036630489,-0.213279519,-2.445119891,0.69317654,-1.512654558,-1.705578591,0
44307,2.101465542,0.969988124,-0.332344412,-0.396071827,-0.825430903,0.04749362,0.640153329,-1.747502515,0
44309,-1.16588446,-0.183679773,1.097269446,0.213591324,-0.660260174,-1.149034412,0.395438598,0.053847298,0
44311,0.75478003,0.063387662,1.293507179,0.506058344,-1.189708958,0.846017714,0.550375974,-0.037513627,0
44312,-1.755992221,2.823091658,1.252145502,-1.86287053,-0.812273741,2.437715871,-2.001219764,0.159980677,0
44313,-0.632874888,-1.088907193,0.201263977,0.322595999,-0.722544287,0.49263388,1.500254078,1.828505484,0
44314,2.31754116,0.937266746,-0.35122602,1.080522525,-0.724937728,0.548870415,1.168513021,-0.310426714,0
44317,-2.424995971,1.060222246,1.088364117,-1.101046632,1.706692364,0.224055565,0.257490213,1.873940258,0
44319,-0.86446031,1.124774856,1.400664226,1.053977572,1.260704126,0.870408528,-0.744134067,0.538738583,0
44322,-0.443950034,-0.603375181,1.336824999,-0.726557977,-0.231843464,2.952307943,-0.125527783,0.65529009,0
44326,0.52901454,-0.617414111,-1.304608782,-0.417023598,1.600940183,-1.18884508,0.239242121,-1.582954814,0
44327,-0.341433438,0.683948665,0.444739662,-1.072143908,1.818116564,0.977691953,-1.355448164,-1.447775242,0
44329,1.700878509,0.664028927,0.397503136,0.500839971,0.85964304,0.27633376,-0.242414684,0.822968031,0
44330,-0.13861849,-1.756283523,0.784885614,-1.273520834,-0.241629927,-0.457372429,1.214807706,-1.014198259,0
44332,-1.97138733,-0.360770628,-3.730309461,-0.349518767,-0.561254012,-2.425093964,1.235030953,-1.853529625,0
44333,-2.601445093,-0.437311497,-0.954964797,0.107705774,1.47653083,1.544806482,0.724911826,1.003125371,0
44334,-0.295684085,-0.375164149,1.307284594,1.28026812,-1.073960963,0.505210333,0.015806404,0.126670304,0
44335,-1.567342883,0.876014496,0.336951763,-0.124202995,1.320983746,0.664985956,-0.085808649,0.530474259,0
44336,-1.079673943,-2.571209651,2.211761231,-0.348975704,-0.488414033,0.445230219,-0.548087603,-0.736141422,0
44337,0.742690843,-0.706460971,2.131165113,-0.473874697,0.552965047,1.170294699,-1.169107746,0.928828255,0
44339,-2.214318435,1.152680355,0.510249846,-0.461320823,1.047555574,-0.716589205,-1.511070415,-1.456560623,0
44340,-4.235834051,-0.413982594,0.448512281,-1.02608374,0.747331764,-0.0691258,-1.747416042,0.364114615,0
44342,-0.288473425,0.122980613,0.269012014,0.082672832,1.845174973,-0.106764229,-0.198740459,1.239742819,0
44343,0.012078594,0.821731833,0.367608074,0.12482505,1.334463077,0.490601003,0.652129981,-1.31904752,0
44344,-2.147719044,-3.282088165,1.773987672,-0.034110023,-1.430218186,1.0118399,-0.650577923,-0.799875302,0
